,Image Height,Image_Width,subject_name,subject_x,subject_y,subject_width,subject_height,object_name,object_x,object_y,object_width,object_height
379,600,800,charger,402.5,498.0,97,126,extension,437.5,535.0,721,126
380,600,800,jacket,466.5,497.0,89,122,man,71.5,512.0,99,48
381,600,800,water bottle,640.0,344.5,128,149,desk,199.5,571.0,77,18
382,600,800,book,71.5,512.0,99,48,shelf,236.0,483.5,472,231
383,600,800,board,195.5,215.0,101,142,wall,401.0,267.0,796,530
384,600,800,shelf,522.5,336.0,127,18,book,525.5,306.5,127,67
385,600,800,cpu,466.5,497.0,89,122,floor,437.5,535.0,721,126
386,600,800,cpu,402.5,498.0,97,126,floor,437.5,535.0,721,126
387,600,800,coat,605.0,462.0,146,216,chair,636.5,453.5,157,203
388,600,800,ostirch,591.5,153.0,25,62,bookshelf,510.0,330.0,174,358
389,600,800,bottle,277.5,392.5,21,41,computer,353.5,347.0,147,140
390,600,800,headphone,71.5,512.0,99,48,desk,236.0,483.5,472,231
391,600,800,man,640.0,344.5,128,149,desk,704.0,365.5,190,101
392,600,800,man,640.0,344.5,128,149,computer,701.5,337.5,105,119
393,600,800,coat,605.0,462.0,146,216,chair,636.5,453.5,157,203
394,600,800,man,640.0,344.5,128,149,shirt,643.5,358.5,115,105
395,600,800,headphone,71.5,512.0,99,48,desk,236.0,483.5,472,231
396,600,800,coat,605.0,462.0,146,216,chair,636.5,453.5,157,203
397,600,800,bookshelf,510.0,330.0,174,358,wall,401.0,267.0,796,530
398,600,800,cup,75.0,461.5,36,41,desk,236.0,483.5,472,231
399,600,800,monitor,700.5,330.5,107,97,desk,704.0,365.5,190,101
400,600,800,board,195.5,215.0,101,142,wall,401.0,267.0,796,530
401,600,800,man,640.0,344.5,128,149,computer,701.5,337.5,105,119
402,600,800,coat,605.0,462.0,146,216,chair,636.5,453.5,157,203
403,600,800,headphone,71.5,512.0,99,48,desk,236.0,483.5,472,231
404,600,800,computer,353.5,347.0,147,140,keyboard,370.0,403.5,130,35
405,600,800,ostirch,591.0,155.0,26,60,bookshelf,510.0,330.0,174,358
406,600,800,cup,75.0,461.5,36,41,desk,236.0,483.5,472,231
407,600,800,outlet,249.5,566.0,65,36,floor,437.5,535.0,721,126
408,600,800,paper,157.0,462.0,314,162,desk,236.0,483.5,472,231
409,600,800,book,525.5,306.5,127,67,bookshelf,510.0,330.0,174,358
410,600,800,man,640.0,344.5,128,149,computer,701.5,337.5,105,119
411,600,800,headphone,71.5,512.0,99,48,table,102.0,497.0,200,204
412,600,800,paper,157.0,462.0,314,162,desk,236.0,483.5,472,231
413,600,800,cable,199.5,571.0,77,18,floor,437.5,535.0,721,126
414,600,800,cup,75.0,461.5,36,41,desk,236.0,483.5,472,231
415,600,800,panes,346.5,324.0,61,32,screen,357.0,331.5,86,73
416,600,800,monitor,342.5,336.5,129,113,screen,357.0,331.5,86,73
417,600,800,man,640.0,344.5,128,149,shirt,643.5,358.5,115,105
418,600,800,board,195.5,215.0,101,142,wall,401.0,267.0,796,530
419,600,800,ostirch,591.5,153.0,25,62,bookshelf,510.0,330.0,174,358
420,600,800,corkboard,198.5,215.5,81,117,wall,401.0,267.0,796,530
421,600,800,outlet,249.5,566.0,65,36,floor,437.5,535.0,721,126
422,600,800,book,525.5,306.5,127,67,shelf,522.5,336.0,127,18
423,600,800,chair,385.5,381.0,283,390,desk,311.0,208.5,588,109
424,600,800,computer,132.0,121.5,232,211,desk,311.0,208.5,588,109
425,600,800,box,92.0,351.5,164,133,table,311.0,208.5,588,109
426,600,800,building,710.5,69.0,159,128,sun,650.5,92.0,297,178
427,600,800,mug,25.0,195.5,38,45,desk,311.0,208.5,588,109
428,600,800,carton,92.0,351.5,164,133,table,311.0,208.5,588,109
429,600,800,computer tower,34.5,495.0,69,208,table,311.0,208.5,588,109
430,600,800,mouse,255.5,193.0,39,24,table,311.0,208.5,588,109
431,600,800,bowl,654.5,176.0,67,46,table,700.5,222.5,197,129
432,600,800,pot,785.5,163.0,27,86,plant,769.0,133.0,62,46
433,600,800,clothing,435.5,132.5,171,41,table,311.0,208.5,588,109
434,600,800,chair,385.5,381.0,283,390,leg,388.5,540.0,285,104
435,600,800,cup,306.0,164.5,30,39,table,311.0,208.5,588,109
436,600,800,mouse,250.5,191.5,37,35,desk,311.0,208.5,588,109
437,600,800,plate,641.0,192.5,64,31,desk,311.0,208.5,588,109
438,600,800,pot,788.0,172.5,20,55,table,701.0,226.0,198,92
439,600,800,cup,306.0,164.5,30,39,desk,311.0,208.5,588,109
440,600,800,box,92.0,351.5,164,133,desk,311.0,208.5,588,109
441,600,800,mouse,255.5,193.0,39,24,mouse pad,267.0,194.0,74,26
442,600,800,bowl,654.5,176.0,67,46,table,701.0,226.0,198,92
443,600,800,computer tower,42.0,454.0,68,158,floor,379.0,416.5,440,151
444,600,800,lint,174.0,476.0,22,48,floor,379.0,416.5,440,151
445,600,800,bag,394.5,184.0,89,54,desk,311.0,208.5,588,109
446,600,800,chair,385.5,381.0,283,390,table,701.0,226.0,198,92
447,600,800,mug,25.0,195.5,38,45,desk,311.0,208.5,588,109
448,600,800,chair,385.5,381.0,283,390,arm rest,362.5,257.0,97,48
449,600,800,computer,132.0,121.5,232,211,desk,311.0,208.5,588,109
450,600,800,monitor,113.5,94.5,137,83,keyboard,161.0,202.0,148,50
451,600,800,surge protector,378.0,549.0,316,22,desk,403.5,425.5,791,209
452,600,800,office chair,196.5,540.5,389,119,armrest,293.5,564.5,191,53
453,600,800,composition book,112.5,471.5,121,91,spot,126.0,470.5,84,71
454,600,800,cpu,709.0,551.0,180,96,desk,403.5,425.5,791,209
455,600,800,cpu,709.0,551.0,180,96,desk,403.5,425.5,791,209
456,600,800,telephone,731.5,380.0,119,68,desk,403.5,425.5,791,209
457,600,800,wall,400.5,174.0,797,340,computer monitor,253.0,215.5,238,183
458,600,800,pen,559.5,440.0,81,36,desk,403.5,425.5,791,209
459,600,800,mouse,528.0,458.0,54,50,desk,403.5,425.5,791,209
460,600,800,cup,671.0,335.0,52,66,desk,403.5,425.5,791,209
461,600,800,surge protector,378.0,549.0,316,22,desk,403.5,425.5,791,209
462,600,800,computer monitor,335.5,446.5,269,61,computer monitor,22.0,395.5,42,121
463,600,800,telephone,516.5,276.0,131,96,desk,297.5,428.5,589,337
464,600,800,baby,278.0,350.0,36,54,picture,273.0,335.0,76,104
465,600,800,scissor,36.0,242.0,48,30,desk,59.5,252.0,117,94
466,600,800,book,189.5,481.5,243,135,desk,297.5,428.5,589,337
467,600,800,orange cloth,678.0,425.0,234,342,chair,700.5,440.5,197,313
468,600,800,pen,50.5,304.5,87,67,cup,45.0,360.5,64,71
469,600,800,mouse,454.0,328.5,58,39,pad,456.0,335.0,134,74
470,600,800,pad,456.0,335.0,134,74,mouse,454.0,328.5,58,39
471,600,800,jacket,678.0,425.0,234,342,chair,700.5,440.5,197,313
472,600,800,calendar,740.0,84.5,118,169,photo,390.5,303.0,769,586
473,600,800,book,189.5,481.5,243,135,desk,297.5,428.5,589,337
474,600,800,photo,393.0,253.5,62,97,desk,297.5,428.5,589,337
475,600,800,cpu,392.0,491.0,196,200,floor,438.0,562.5,402,73
476,600,800,floor,438.0,562.5,402,73,cpu,392.0,491.0,196,200
477,600,800,jacket,678.0,425.0,234,342,chair,700.5,440.5,197,313
478,600,800,telephone,516.5,276.0,131,96,desk,297.5,428.5,589,337
479,600,800,magazine,189.5,481.5,243,135,desk,297.5,428.5,589,337
480,600,800,rolodex,186.0,381.0,162,96,desk,297.5,428.5,589,337
481,600,800,cup,45.0,360.5,64,71,desk,297.5,428.5,589,337
482,600,800,photograph,273.0,335.0,76,104,baby,278.0,350.0,36,54
483,600,800,hard drive,392.0,491.0,196,200,floor,438.0,562.5,402,73
484,600,800,calendar,740.0,84.5,118,169,wall,400.0,238.5,798,477
485,600,800,mouse,454.0,328.5,58,39,pad,456.0,335.0,134,74
486,600,800,scissor,36.0,242.0,48,30,tray,47.0,239.0,90,64
487,600,800,picture,273.0,335.0,76,104,monitor,227.5,211.0,269,316
488,600,800,phone,516.5,276.0,131,96,cord,509.0,450.5,54,287
489,600,800,computer,392.0,491.0,196,200,floor,438.0,562.5,402,73
490,600,800,cup,45.0,360.5,64,71,pen,41.0,324.0,14,36
491,600,800,cup,45.0,360.5,64,71,pen,63.5,303.5,43,69
492,600,800,post -PRON- note,322.5,471.0,63,40,keyboard,343.5,388.5,211,169
493,600,800,frame,393.5,254.0,55,88,frame,392.5,256.5,65,99
494,600,800,calendar,740.0,84.5,118,169,wall,400.0,238.5,798,477
495,600,800,cup,45.0,360.5,64,71,pen,41.0,324.0,14,36
496,600,800,cup,45.0,360.5,64,71,pen,63.5,303.5,43,69
497,600,800,book,189.5,481.5,243,135,desk,297.5,428.5,589,337
498,600,800,computer,392.0,491.0,196,200,floor,438.0,562.5,402,73
499,600,800,frame,392.5,256.5,65,99,desk,297.5,428.5,589,337
500,600,800,pen,41.0,324.0,14,36,cup,45.0,360.5,64,71
501,600,800,pen,63.5,303.5,43,69,cup,45.0,360.5,64,71
502,600,800,jacket,678.0,425.0,234,342,chair,700.5,440.5,197,313
503,600,800,monitor,227.5,211.0,269,316,desk,297.5,428.5,589,337
504,600,800,telephone,516.5,276.0,131,96,desk,297.5,428.5,589,337
505,600,800,picture,273.0,335.0,76,104,desk,297.5,428.5,589,337
506,600,800,photo,393.0,253.5,62,97,desk,297.5,428.5,589,337
507,600,800,chair,700.5,440.5,197,313,desk,297.5,428.5,589,337
508,600,800,calendar,740.0,84.5,118,169,wall,400.0,238.5,798,477
509,600,800,telephone,516.5,276.0,131,96,desk,297.5,428.5,589,337
510,600,800,computer monitor,504.0,200.0,304,288,desk,403.0,443.0,790,310
511,600,800,lamp,712.5,304.5,165,269,shade,693.5,245.0,101,84
512,600,800,people,226.0,210.0,250,210,jigsaw puzzle,200.5,206.5,331,247
513,600,800,computer keyboard,336.0,468.0,392,176,wrist rest,337.5,508.0,393,94
514,600,800,cd,55.0,437.0,96,60,holder,71.0,441.5,142,101
515,600,800,pen,671.0,413.0,90,54,desk,403.0,443.0,790,310
516,600,800,computer mouse,548.5,400.0,47,54,mouse pad,580.5,430.5,187,123
517,600,800,mouse pad,580.5,430.5,187,123,wrist rest,621.5,447.0,101,64
518,600,800,computer,394.0,301.5,528,489,picture,402.0,301.5,794,591
519,600,800,mouse,548.5,400.0,47,54,mouse pad,580.5,430.5,187,123
520,600,800,holder,71.0,441.5,142,101,photo,402.0,301.5,794,591
521,600,800,painting,200.5,206.5,331,247,picture,402.0,301.5,794,591
522,600,800,picture,402.0,301.5,794,591,desk,403.0,443.0,790,310
523,600,800,envelope,297.0,361.0,164,94,desk,403.0,443.0,790,310
524,600,800,cup,153.5,292.0,97,172,desk,403.0,443.0,790,310
525,600,800,lamp stand,749.5,312.0,99,252,table,403.0,443.0,790,310
526,600,800,book,98.5,553.0,193,92,desk,403.0,443.0,790,310
527,600,800,mouse pad,580.5,430.5,187,123,wrist rest,621.5,447.0,101,64
528,600,800,mouse,548.5,400.0,47,54,mouse pad,580.5,430.5,187,123
529,600,800,computer keyboard,336.0,468.0,392,176,desk,403.0,443.0,790,310
530,600,800,impressionist puzzle,200.5,206.5,331,247,computer monitor,504.0,200.0,304,288
531,600,800,computer monitor,504.0,200.0,304,288,desk,403.0,443.0,790,310
532,600,800,bottle,346.0,527.5,60,95,cap,344.5,495.5,31,43
533,600,800,post - -PRON- note,434.5,362.0,65,58,computer monitor,504.0,200.0,304,288
534,600,800,mouse pad,580.5,430.5,187,123,wrist rest,621.5,447.0,101,64
535,600,800,computer keyboard,336.0,468.0,392,176,wrist rest,337.5,508.0,393,94
536,600,800,dart,665.0,43.5,36,85,wall,377.0,184.0,754,366
537,600,800,bottle,346.0,527.5,60,95,desk,403.0,443.0,790,310
538,600,800,cd,55.0,437.0,96,60,holder,71.0,441.5,142,101
539,600,800,book,98.5,553.0,193,92,desk,403.0,443.0,790,310
540,600,800,computer mouse,548.5,400.0,47,54,desk,403.0,443.0,790,310
541,600,800,shade,693.5,245.0,101,84,desk,403.0,443.0,790,310
542,600,800,pen,671.0,413.0,90,54,computer monitor,504.0,200.0,304,288
543,600,800,lamp,712.5,304.5,165,269,desk,403.0,443.0,790,310
544,600,800,bottle,346.0,527.5,60,95,cap,344.5,495.5,31,43
545,600,800,cd,55.0,437.0,96,60,holder,71.0,441.5,142,101
546,600,800,jigsaw puzzle,200.5,206.5,331,247,desk,403.0,443.0,790,310
547,600,800,sticky note,434.5,362.0,65,58,desk,403.0,443.0,790,310
548,600,800,computer mouse,548.5,400.0,47,54,mouse pad,580.5,430.5,187,123
549,600,800,envelope,297.0,361.0,164,94,desk,403.0,443.0,790,310
550,600,800,paper,689.0,365.5,222,171,desk,385.0,436.5,740,315
551,600,800,desk be grey .,649.5,415.5,237,101,see grey desk .,357.0,553.0,528,92
552,600,800,gazette,64.5,460.0,129,228,gazette,64.5,460.0,129,228
553,600,800,gazette,64.5,460.0,129,228,gazette,64.5,460.0,129,228
554,600,800,paper,689.0,365.5,222,171,desk,387.5,415.0,743,266
555,600,800,ketchup see here .,782.5,486.0,35,56,desk,385.0,436.5,740,315
556,600,800,label,328.5,367.5,27,23,label,328.5,367.5,27,23
557,600,800,keyboard,331.0,454.0,408,144,grey,162.0,474.5,70,69
558,600,800,newspaper,66.5,458.0,127,224,crossword,25.5,527.0,49,66
559,600,800,paper,685.5,368.0,221,168,desk,402.0,445.5,796,303
560,600,800,newspaper,66.5,458.0,127,224,table,402.0,445.5,796,303
561,600,800,computer,321.5,286.5,479,489,photo,399.5,300.5,797,595
562,600,800,paper,685.5,368.0,221,168,desk,402.0,445.5,796,303
563,600,800,newspaper,66.5,458.0,127,224,desk,402.0,445.5,796,303
564,600,800,red,121.0,70.0,18,32,computer,321.5,286.5,479,489
565,600,800,mouse,679.5,511.0,91,114,desk,402.0,445.5,796,303
566,600,800,mousepad,659.0,524.5,216,149,mouse,679.5,511.0,91,114
567,600,800,gazette,66.5,458.0,127,224,desk,402.0,445.5,796,303
568,600,800,gazette,66.5,458.0,127,224,desk,402.0,445.5,796,303
569,600,800,pad,659.0,524.5,216,149,desk,402.0,445.5,796,303
570,600,800,mouse,679.5,511.0,91,114,pad,659.0,524.5,216,149
571,600,800,paper,685.5,368.0,221,168,desk,402.0,445.5,796,303
572,600,800,guy,422.5,289.5,249,183,street,132.0,411.0,256,370
573,600,800,car,168.0,287.5,148,121,street,132.0,411.0,256,370
574,600,800,green tree see .,366.0,106.5,114,199,tree on roadside .,60.0,156.0,120,140
575,600,800,man have glass .,432.5,213.5,33,43,see man 's glass .,427.0,209.0,22,20
576,600,800,boy,319.5,295.5,77,167,pant,318.0,327.5,46,81
577,600,800,man,483.0,293.5,74,181,jeans,481.5,331.0,49,82
578,600,800,sign on pole .,218.0,104.0,46,154,see pole 's sign .,232.5,139.0,91,170
579,600,800,crack be on road .,77.5,405.5,119,91,street,142.0,409.0,284,380
580,600,800,arrow on sidewalk .,139.5,469.0,75,30,arrow on sidewalk .,129.0,464.0,34,6
581,600,800,man have bag .,134.0,220.5,22,27,man have bag .,137.5,211.0,5,6
582,600,800,car,168.0,287.5,148,121,car,168.0,287.5,148,121
583,600,800,cone by road .,284.5,217.0,177,44,see safety cone .,216.0,221.0,40,44
584,600,800,man have glass .,432.5,213.5,33,43,glass on man .,427.0,209.0,22,20
585,600,800,man,485.0,292.5,70,169,street,400.0,536.0,778,84
586,600,800,male,429.5,240.0,43,94,street,400.0,536.0,778,84
587,600,800,boy,397.0,306.0,60,142,street,400.0,536.0,778,84
588,600,800,male,316.0,294.0,66,168,street,400.0,536.0,778,84
589,600,800,car,165.0,290.0,138,132,street,82.5,341.5,127,281
590,600,800,people,431.0,281.0,268,218,sidewalk,453.5,405.0,363,366
591,600,800,boy,393.0,298.5,64,143,jacket,390.0,286.0,92,88
592,600,800,sign,219.5,94.0,59,92,pole,209.5,323.5,33,415
593,600,800,sweatshirt,390.0,286.0,92,88,boy,393.0,298.5,64,143
594,600,800,parking meter,254.5,321.5,57,215,sidewalk,453.5,405.0,363,366
595,600,800,sign,219.5,94.0,59,92,sidewalk,453.5,405.0,363,366
596,600,800,man,481.5,271.5,59,213,sidewalk,453.5,405.0,363,366
597,600,800,building,158.5,107.5,153,197,window,154.0,42.5,120,41
598,600,800,light,78.0,90.5,58,45,street,82.5,341.5,127,281
599,600,800,sign,219.5,94.0,59,92,pole,209.5,323.5,33,415
600,600,800,building,158.5,107.5,153,197,window,154.0,42.5,120,41
601,600,800,boy,393.0,298.5,64,143,parking meter,254.5,321.5,57,215
602,600,800,cone,155.0,220.0,52,22,street,82.5,341.5,127,281
603,640,800,painting,248.5,198.0,77,82,wall,230.5,179.5,117,133
604,640,800,floor be wood .,236.0,520.5,180,145,tile,399.0,529.5,798,219
605,640,800,screen be black .,401.0,298.5,176,111,monitor off .,371.5,280.5,107,73
606,640,800,painting,250.5,198.5,33,43,painting,250.5,198.5,33,43
607,640,800,chair roll .,267.5,411.0,133,158,chair,175.5,481.0,351,316
608,640,800,desk have tv .,628.0,364.0,246,402,white desk have tv .,565.0,320.0,466,442
609,640,800,computer,358.0,283.5,128,85,desk have laptop .,401.0,298.5,176,111
610,640,800,laptop,429.5,290.0,97,84,desk,332.0,386.0,388,192
611,640,800,laptop be silver .,435.5,291.5,63,97,laptop not green .,447.5,302.0,75,86
612,640,800,see cupboard .,102.5,443.0,191,224,cupboard not white .,700.0,369.5,88,195
613,640,800,black star here .,309.0,241.5,36,31,black star here .,303.0,243.5,20,21
614,640,800,black star here .,309.0,241.5,36,31,black star here .,303.0,243.5,20,21
615,640,800,black star here .,309.0,241.5,36,31,black star here .,303.0,243.5,20,21
616,640,800,black star here .,303.0,243.5,20,21,black star here .,303.0,243.5,20,21
617,640,800,computer,435.5,291.5,63,97,picture,395.0,309.0,778,606
618,640,800,computer,70.0,344.5,130,111,picture,395.0,309.0,778,606
619,640,800,chair,282.0,448.5,174,235,picture,395.0,309.0,778,606
620,640,800,charts,397.0,175.0,98,162,wall,404.5,242.5,789,465
621,640,800,poster with letter .,90.0,182.5,82,181,wall,404.5,242.5,789,465
622,640,800,laptop,435.5,291.5,63,97,picture,395.0,309.0,778,606
623,640,800,lampstand,211.5,292.0,29,90,desk,323.5,383.5,379,125
624,640,800,computer,70.0,344.5,130,111,photo,395.0,309.0,778,606
625,640,800,laptop,429.5,291.5,83,79,desk,323.5,383.5,379,125
626,640,800,chair,189.5,482.5,367,307,picture,395.0,309.0,778,606
627,640,800,lampstand,211.5,292.0,29,90,picture,395.0,309.0,778,606
628,640,800,keyboard,337.0,359.0,94,16,photo,404.5,242.5,789,465
629,640,800,poster with letter .,90.0,182.5,82,181,alphabet,94.0,166.0,62,128
630,640,800,laptop,429.5,291.5,83,79,monitor,371.5,280.5,107,73
631,640,800,poster,397.0,175.0,98,162,bend rule,392.0,112.5,88,21
632,640,800,cabinet,130.0,440.5,70,137,monitor,70.0,344.5,130,111
633,640,800,cabinet,683.5,404.0,93,258,door,688.0,401.5,36,229
634,640,800,phone,273.0,324.0,38,24,monitor,371.5,280.5,107,73
635,640,800,vent,312.0,411.0,58,42,desk,323.5,383.5,379,125
636,640,800,poster with letter .,90.0,182.5,82,181,alphabet,94.0,166.0,62,128
637,640,800,poster,397.0,175.0,98,162,bend rule,392.0,112.5,88,21
638,640,800,black star here .,303.0,243.5,20,21,wall,404.5,242.5,789,465
639,640,800,chair,278.5,447.0,157,232,wheel,281.0,529.5,154,67
640,640,800,laptop,429.5,291.5,83,79,stand,434.5,331.5,67,25
641,640,800,vent,312.0,411.0,58,42,wall,404.5,242.5,789,465
642,640,800,monitor,371.5,280.5,107,73,mouse,388.0,370.0,16,18
643,640,800,monitor,371.5,280.5,107,73,keyboard,337.0,359.0,94,16
644,640,800,monitor,371.5,280.5,107,73,light,370.0,288.5,62,49
645,640,800,chair,278.5,447.0,157,232,wheel,281.0,529.5,154,67
646,600,800,man,714.0,415.0,146,296,hair,714.0,299.0,48,62
647,600,800,bottle,135.5,403.0,39,74,soda,136.5,431.5,25,15
648,600,800,can,323.0,373.5,26,43,desk,285.0,464.5,570,267
649,600,800,mug,103.5,426.5,33,47,desk,285.0,464.5,570,267
650,600,800,mug,103.5,426.5,33,47,bottle,135.5,403.0,39,74
651,600,800,mouse,59.0,479.5,44,25,desk,285.0,464.5,570,267
652,600,800,cpu,453.0,478.5,116,115,desk,285.0,464.5,570,267
653,600,800,tissue,187.0,362.5,44,29,window,156.0,175.5,302,337
654,600,800,bag,45.0,404.5,72,87,desk,285.0,464.5,570,267
655,600,800,helmet,494.5,162.5,45,39,shelf,543.5,243.5,185,271
656,600,800,man,714.0,415.0,146,296,monitor,776.0,330.0,46,140
657,600,800,desk,285.0,464.5,570,267,floor,418.5,540.0,477,118
658,600,800,monitor,776.0,330.0,46,140,man,714.0,415.0,146,296
659,600,800,can,323.0,373.5,26,43,desk,285.0,464.5,570,267
660,600,800,mouse,338.5,479.0,37,24,mousepad,331.5,483.5,85,31
661,600,800,monitor,216.5,372.5,167,145,mouse,338.5,479.0,37,24
662,600,800,tape,317.0,257.0,22,50,wall,426.5,191.0,725,378
663,600,800,tape,350.5,250.5,17,35,wall,426.5,191.0,725,378
664,600,800,tape,408.5,247.0,13,28,wall,426.5,191.0,725,378
665,600,800,tape,455.5,252.5,13,37,wall,426.5,191.0,725,378
666,600,800,tape,507.5,242.0,15,26,wall,426.5,191.0,725,378
667,600,800,mouse,338.5,479.0,37,24,connection wire,379.5,458.5,137,39
668,600,800,keyboard,207.5,470.5,175,33,connection wire,308.0,435.5,66,69
669,600,800,electrical outlet,202.5,250.5,21,39,wall,426.5,191.0,725,378
670,600,800,computer screen,233.0,288.0,128,52,wall,426.5,191.0,725,378
671,600,800,pipe,453.0,247.5,402,31,pipe,453.0,247.5,402,31
672,600,800,mouse,732.0,462.5,28,21,mousepad,751.5,466.5,91,37
673,600,800,desktop computer,218.5,395.0,169,192,desk,400.0,433.5,798,191
674,600,800,monitor,584.0,352.0,166,200,desk,400.0,433.5,798,191
675,600,800,desktop computer,291.5,330.5,249,145,desk,400.0,433.5,798,191
676,600,800,desktop computer,510.5,323.5,131,159,desk,400.0,433.5,798,191
677,600,800,keyboard,610.0,467.0,188,40,cord,711.5,418.5,91,71
678,600,800,computer printer,78.5,410.5,151,151,desk,400.0,433.5,798,191
679,600,800,chair,163.0,560.5,260,75,desk,400.0,433.5,798,191
680,600,800,computer monitor,589.0,316.0,140,128,computer,590.0,355.0,180,206
681,600,800,cord,719.0,417.0,98,68,electonic,622.5,370.5,351,269
682,600,800,computer printer,72.5,410.5,145,145,computer,355.0,369.0,108,74
683,600,800,printer,740.0,335.5,98,113,computer,583.0,407.5,170,87
684,600,800,pipe,452.5,247.5,393,31,wall,426.5,191.0,725,378
685,600,800,red switch,68.0,159.0,18,28,hallway,45.5,161.5,83,313
686,600,800,tape,507.5,242.0,15,26,cord,454.0,238.5,406,25
687,600,800,chair,163.0,560.5,260,75,desk,400.0,433.5,798,191
688,600,800,cable,495.0,556.5,414,85,desk,400.0,433.5,798,191
689,600,800,computer,404.0,355.0,578,262,desk,400.0,433.5,798,191
690,600,800,book,703.0,59.0,174,70,shelf,703.0,323.5,190,147
691,600,800,book,729.0,231.5,140,137,shelf,708.5,318.5,159,97
692,600,800,computer,295.0,320.5,156,163,desk,296.5,390.0,433,66
693,600,800,man,187.5,366.0,193,270,photo,401.0,298.0,778,584
694,600,800,bottle,426.5,359.0,33,70,picture,401.0,298.0,778,584
695,600,800,bookshelf,401.0,298.0,778,584,wood,703.0,59.0,174,70
696,600,800,bookshelf,295.0,320.5,156,163,wood,703.0,59.0,174,70
697,600,800,bookshelf,296.5,390.0,433,66,wood,703.0,59.0,174,70
698,600,800,cup,729.0,231.5,140,137,shelf,708.5,318.5,159,97
699,600,800,man,188.5,401.0,231,340,shirt,186.0,404.0,196,144
700,600,800,book,629.5,76.0,21,102,bookshelf,707.5,132.0,169,44
